date,ROC_3d,sent_q5_flag,sent_cross_up_x_high_low_range,ROC_1d,sent_accel,high_low_range,BTC_Nasdaq_corr_5d,BTC_Nasdaq_beta_10d,sent_5d,BB_width,sent_q2_flag_x_Close_to_SMA10,sent_neg_x_high_low_range,sent_vol
2024-01-15,-1.6831694720715842,-0.44721359549995787,-0.775531358938486,-0.31466406182032597,0.32842709083486704,-0.36827020541236744,0.3273217946695557,0.9703103258382496,-0.16969083043516475,-0.8137775901528166,1.8563528008901213,-0.25641440465966986,-0.8147811949294864
2024-01-16,-1.3524767610425503,-0.44721359549995787,0.6424782055480811,0.35380200254116956,0.24449220939708383,-0.5230396582971366,-0.13578072699820826,1.3851430080977745,0.02166742008657346,-0.8533157619549443,-0.49937580858847286,-0.25641440465966986,-1.0986545471245233
2024-01-17,-0.188829297636121,2.2360679774997894,0.19220680824302921,-0.36075202542940066,0.7649978293401076,-0.9821851492561879,-1.3208453807226377,1.0519202057279493,0.663654390953173,-0.8271469747982106,-0.49937580858847286,-0.25641440465966986,0.3532044617416659
2024-01-18,-0.6565804586137158,2.2360679774997894,1.4738655604313013,-1.0871067928119886,-1.2801042513766412,0.32473294622472826,-1.4011839831431259,0.8371183520049831,0.7627019168071715,-0.7101379263182372,-0.49937580858847286,-0.25641440465966986,0.4634757003743116
2024-01-19,-0.7647672553338578,-0.44721359549995787,-0.775531358938486,0.16593279295213265,-0.2290360061458296,-0.10863954312753055,-1.1384537522908849,0.73533970078224,0.737453103336956,-0.6350688343827743,-0.49937580858847286,-0.25641440465966986,0.5000826229863388
2024-01-22,-1.4638370560321683,-0.44721359549995787,-0.775531358938486,-1.5528123441742836,0.7109635049707177,0.3795675600362818,-0.8472042286964392,-0.5585819401124958,0.86945336543694,-0.39330275964039096,-0.49937580858847286,-0.25641440465966986,0.29497103198218766
2024-01-23,-0.7425219709032741,-0.44721359549995787,-0.775531358938486,0.16372665076886,-0.8194590366567684,-0.27051183417578334,-0.46320720630949086,-0.5339607796208287,0.37563844065162827,-0.23632889018611022,-0.49937580858847286,1.552289043236625,1.4440954426811925
2024-01-24,-0.7896994563778157,-0.44721359549995787,-0.775531358938486,0.08411607247817453,1.1459240574208613,-0.943471432231442,-0.42663338491969505,-0.7159945199771619,-0.4636313472274976,-0.10694056878874844,-0.49937580858847286,-0.25641440465966986,0.3834060240043257
2024-01-25,0.044378237805317015,-0.44721359549995787,-0.775531358938486,-0.18763128570000004,-0.6679865742821746,-1.2207649256132438,0.08959641382808807,-0.6847150119620744,-1.1978396055294807,0.011510813065698669,-0.49937580858847286,-0.25641440465966986,-0.5559202927621673
2024-01-26,0.7189123356689467,-0.44721359549995787,-0.775531358938486,1.2812193067066406,0.48360284371598933,0.43393801238621243,-2.2393792994996993,-1.8397934020956968,-1.3024867226095858,0.019116521583030115,2.0153024440606413,-0.25641440465966986,-0.6804270943336239
2024-01-29,1.2534268342428931,2.2360679774997894,0.6450427247301157,0.9346773977902947,0.5177233406382278,-0.5204245967454666,-0.9566418008356747,-1.3917113802329606,-0.9197967593174402,0.008904614817522617,-0.49937580858847286,-0.25641440465966986,0.5733554700864152
2024-01-30,1.1744326353032506,2.2360679774997894,0.3096997226457341,-0.3086263371222884,-0.6557592779800441,-0.86237664667193,-0.018517676875004902,-1.057457991102799,0.07071271365729546,-0.02790536114644377,-0.49937580858847286,-0.25641440465966986,0.8895570453171231
2024-01-31,0.17547691502145008,-0.44721359549995787,-0.775531358938486,-0.3335477725832671,-1.1741653908914602,-0.5647997459540267,0.5442055163629168,-0.8975735196856093,-0.038535732079600205,-0.02593658778189714,-0.49937580858847286,-0.25641440465966986,1.0502402302990665
2024-02-01,-0.22945098624859792,2.2360679774997894,0.5334711000289113,0.25121106124658127,2.1912542945922207,-0.6341951109445455,0.4909005393523544,-0.503273776135657,0.8568488240821708,-0.04081584817663693,-0.49937580858847286,-0.25641440465966986,1.0016690981313043
2024-02-02,-0.049155977596379644,-0.44721359549995787,-0.775531358938486,-0.01012805295375385,-2.0301339335438504,-1.1508626437394929,0.7301823367814921,-0.5762505857329276,0.9067652212172306,-0.056285162024915875,2.0739505582775846,-0.25641440465966986,0.9062631958717879
2024-02-05,-0.11270593380500582,-0.44721359549995787,-0.775531358938486,-0.43758950788211465,1.0426116568525465,-0.7540962153607628,0.9871729913549153,-0.47129539971441453,0.4975293584161935,-0.2593654654501718,-0.49937580858847286,-0.25641440465966986,0.828277430260103
2024-02-06,-0.14025327413933159,-0.44721359549995787,0.006582791203138774,0.2050254032519973,-0.13289175884637844,-1.171467504181857,0.7077124673045809,-0.47064410162351933,0.013969835439556296,-0.4184286134491024,-0.49937580858847286,-0.25641440465966986,0.30555157078041006
2024-02-07,0.3134018527242185,-0.44721359549995787,-0.775531358938486,0.744870756422425,-0.13610778112872388,-0.4794637411767324,0.15337525539447203,-0.3782192922097294,0.2200932922438533,-0.6201188797580789,2.075657727128473,-0.25641440465966986,-0.05552774088104429
2024-02-08,0.9365574713370575,-0.44721359549995787,-0.775531358938486,0.5583274730659461,0.08566896740760416,-0.8116844922500913,-0.2061259014834978,-0.3745554546914187,-0.4338034435524446,-0.7392040673058715,2.100107607510732,-0.25641440465966986,-1.9082335348432444
2024-02-09,1.500478903288187,-0.44721359549995787,1.759946083302789,1.0955170258126243,0.5959526512336041,0.6164516361388956,1.3880129007205018,-0.06666567689087514,-0.014930159728518097,-0.41140130013216597,-0.49937580858847286,-0.25641440465966986,-0.9705581159013869
2024-02-12,2.0754312482868964,2.2360679774997894,1.3219048808137888,1.642216801630754,-0.1860385716782301,0.16977737661259845,-0.9579787965750839,-0.3538735774842769,0.5724310268529856,0.18153436331820869,-0.49937580858847286,-0.25641440465966986,0.1707240906141227
2024-02-13,1.5656557698569453,-0.44721359549995787,-0.775531358938486,-0.20918748406150636,-1.0642733313676669,-0.31485737822765836,0.5574726242865927,-0.37030207868022347,0.6427866531634897,0.576032074051852,-0.49937580858847286,-0.25641440465966986,0.11539623585422185
2024-02-14,1.586996082283652,2.2360679774997894,1.39770098640389,1.129100934607212,1.2673930600647187,0.2470672962527166,0.734401641680534,-0.4292293382836327,1.2291082535106719,1.0844642054983533,-0.49937580858847286,-0.25641440465966986,0.10274866295545554
2024-02-15,0.5474143080895123,-0.44721359549995787,-0.775531358938486,-0.02163172267926921,-1.116195101482805,-0.7934149635322889,0.49450365564455073,-0.3031438111737136,1.446828227482328,1.4208431219788722,-0.49937580858847286,-0.25641440465966986,-0.4337225412568313
2024-02-16,0.7037679857227109,-0.44721359549995787,-0.775531358938486,0.03943878029401951,0.6268732663532331,-1.244388320452304,0.4802989363632948,0.21973811444588737,1.3187040357827216,1.6818480034847954,-0.49937580858847286,-0.25641440465966986,-0.3600430800135706
2024-02-19,-0.1598557505226864,-0.44721359549995787,-0.15957506541519925,-0.2956550191599463,0.04570893620853629,-1.340900053329643,1.100321931334377,0.24776015314266164,1.01530100460732,1.7131003350014902,-0.49937580858847286,-0.25641440465966986,-0.9132353992645084
2024-02-20,-0.02757577934742373,-0.44721359549995787,-0.775531358938486,0.1986765207851348,-0.5671170332796142,-0.23336335895739752,1.1543177958479438,0.266510981212736,0.9025243681774685,1.716201043773329,-0.49937580858847286,-0.25641440465966986,-0.6540069485694873
2024-02-21,-0.2511839969994306,2.2360679774997894,0.5778037709411349,-0.33094556872850706,1.5341402417778296,-0.588988717481963,-0.9292264441660646,0.3679717414363394,1.1766990858228221,1.630095470324642,-0.49937580858847286,-0.25641440465966986,0.290483958365987
2024-02-22,-0.3035530339042531,-0.44721359549995787,-0.775531358938486,-0.38250565543164217,-2.0723585106585567,-1.0788932968167986,-1.9675767163170534,-0.7048218717204316,1.1340923525204287,1.4360948718812183,-0.49937580858847286,-0.25641440465966986,0.3403102164563252
2024-02-23,-0.6618098724871768,-0.44721359549995787,-0.775531358938486,-0.4075190652348129,0.9768809535176388,-1.191121563498958,-1.5111971959124137,-0.8452730302443137,1.032308557963608,1.297733841683721,-0.49937580858847286,-0.25641440465966986,0.42038774683745184
2024-02-26,0.7587857575627658,-0.44721359549995787,2.2627407184882657,2.0792301834754525,0.26875167931136423,1.12915550985933,-1.341323100382835,-0.8067238502665124,1.0355063530037603,1.3865047770452223,-0.49937580858847286,-0.25641440465966986,0.4214042869913762
2024-02-27,1.8209291654408055,-0.44721359549995787,1.4358300929484942,1.276963949476143,-0.40341468513307244,0.2859478635040086,-1.3857558277045257,-0.941074229491241,1.26417007279163,1.5565098138195137,-0.49937580858847286,-0.25641440465966986,0.13557046732328412
2024-02-28,3.902987512209054,-0.44721359549995787,-0.775531358938486,2.664693657147901,0.11302642777687784,2.869757486584058,-2.0800705197368456,-1.6300377808601003,0.6723650988440998,2.0566528662998778,-0.49937580858847286,-0.25641440465966986,-1.6230161786653254
2024-02-29,1.9914337983447952,2.2360679774997894,1.3096855210315603,-0.689303823053734,0.24842980205970117,0.15731719375400222,-2.1109568793183042,-1.81460741115469,0.9681832212262146,2.2490349502524305,-0.49937580858847286,-0.25641440465966986,-1.4632221655082507
2024-03-01,1.4921038467314311,2.2360679774997894,0.7820210764140664,0.5036173734046903,-0.01717972501717376,-0.3807466316090755,-2.7873422923146243,-1.9319610173831625,1.4199993819665921,2.393970833879591,-0.49937580858847286,-0.25641440465966986,-1.176986140383246
2024-03-04,1.4814906496159097,-0.44721359549995787,-0.775531358938486,2.647053847457733,-0.7709308501430556,1.8253752560204155,-2.821953392425362,-2.548488376474147,1.262611006102618,2.820807935059896,-0.49937580858847286,-0.25641440465966986,-0.9743146401901807
2024-03-05,0.5978306260244122,-0.44721359549995787,-0.775531358938486,-2.003356479774409,-0.42018593997739223,4.536870301569758,-0.4593936754810515,-1.1633784066053483,0.4836745108302577,2.7177571836125005,-0.49937580858847286,6.671635918995816,1.2992772761967792
2024-03-06,0.8800553062223407,-0.44721359549995787,2.2194125233042894,0.9622184928776053,1.6644168872284508,1.0849733886560182,0.01133846865764786,-1.2562153532890157,0.22500765369876244,2.705945093517633,2.24251043164986,-0.25641440465966986,1.3519808321271365
2024-03-07,-0.502411914713143,2.2360679774997894,0.6911213353506449,0.2744545559710381,-0.08615978247220425,-0.47343785403273664,0.14328451225298633,-0.5824403434224117,0.24035371269334568,2.670358431720035,-0.49937580858847286,-0.25641440465966986,1.3748211079013752
2024-03-08,1.0858286822259582,2.2360679774997894,1.5563123320215484,0.510585664201577,-0.45114832319991544,0.40880460533157253,0.12159827077091782,-0.6737652941731717,0.2103133717972169,2.6996458529471865,-0.49937580858847286,-0.25641440465966986,1.3082083624907612
2024-03-11,1.4434400918163421,-0.44721359549995787,-0.775531358938486,1.536914129120813,-0.7715535687094436,1.3366747122270966,0.38963695349880384,-0.7142423188357725,0.13442831240159012,2.9810369304501116,-0.49937580858847286,-0.25641440465966986,1.298082634253485
2024-03-12,1.0432523797250346,2.2360679774997894,1.5937657396038245,-0.3421087848972207,1.0229144362065614,0.446996156727859,-2.076212437187809,-1.1817617265514704,1.0748151831000996,3.0670561158491867,-0.49937580858847286,-0.25641440465966986,-0.31212256867885557
2024-03-13,1.077473256508525,2.2360679774997894,0.527375657263665,0.5648758994527752,-0.2091590450612113,-0.6404106846581157,-2.1515077231801456,-0.8027449484004572,1.6525288855959048,3.2159242065563327,-0.49937580858847286,-0.25641440465966986,-0.7986713793979073
2024-03-14,-0.31971225159590705,2.2360679774997894,2.227841963140567,-0.7524540487800214,-0.2833069630630022,1.0935689586062791,-1.7121925776243083,-0.4344770144185222,1.7224698092281825,3.188084668670288,-0.49937580858847286,-0.25641440465966986,-0.7585819074909836
2024-03-15,-0.6506930754529934,-0.44721359549995787,-0.775531358938486,-0.8923072605718315,-0.4532497297297113,2.1164986873387286,-0.9267442373301786,-0.15441711282813353,1.2830913264042876,3.0298653070869017,-0.49937580858847286,-0.25641440465966986,-0.528048016048889
2024-03-18,-1.4645662032965805,2.2360679774997894,0.6338437103799212,-0.8580904523768107,0.9336578149131719,-0.5318443248757745,-0.8954761351037075,-0.24099275605017983,1.5894228375781347,2.7521573774306125,-0.49937580858847286,-0.25641440465966986,-0.9087417777565191
2024-03-19,-2.460303520253527,-0.44721359549995787,-0.775531358938486,-2.4999156075430693,-1.692269063261856,2.504811623291357,-1.7729170465616821,-1.4521746375204871,0.6430991241098518,2.4383534784217273,-0.49937580858847286,4.507711156565715,1.5172233260453765
2024-03-20,-0.5182674787116623,-0.44721359549995787,-0.775531358938486,2.7223054955140733,1.9267131798450696,2.566790532907313,0.4189838998523314,-0.5709851318251364,0.016114405376255633,2.060085286558842,1.9416685887913527,-0.25641440465966986,1.2053559246196774
2024-03-21,-0.6749572547661954,-0.44721359549995787,1.508909482877242,-1.116853005177956,-0.5407179119562129,0.36046752557592665,0.43973711574674257,-0.6764442758590616,-0.48098484442155065,1.5401227125261636,-0.49937580858847286,-0.25641440465966986,0.5811786502243309
2024-03-22,0.38173216678305194,-0.44721359549995787,1.9911141765494769,-0.8413025747643199,0.14915188714927746,0.8521756645872545,1.0917306104068,-0.1439296537949859,-0.40483321773042097,0.8574364203371235,-0.49937580858847286,-0.25641440465966986,0.6563332267764864
2024-03-25,0.3812934195761259,-0.44721359549995787,-0.775531358938486,2.721529789496153,-0.6086272906998585,0.8918123116185556,-0.29492774844385167,-0.30288419079218776,-0.8905469646626608,0.39292261663302647,2.0451197223147584,-0.25641440465966986,-0.07621261488557021
2024-03-26,1.0534410136653458,2.2360679774997894,0.5240185753930711,-0.07211330411765714,1.3322618515374502,-0.643833928978961,0.07214742268585096,0.1803823064386947,0.2879177103555044,0.017705025353916114,-0.49937580858847286,-0.25641440465966986,0.20098502054591683
2024-03-27,1.4082722645491668,-0.44721359549995787,-0.775531358938486,-0.3044227955630571,-1.8584953762516228,0.06163718008402188,-1.9406369427522554,0.5391516371075732,0.34466102365103474,-0.07930359202852975,2.0459231644439906,-0.25641440465966986,0.12483199117147269
2024-03-28,0.05210747262382893,-0.44721359549995787,-0.775531358938486,0.45348881534627244,0.4074459800890023,-0.3896490005810622,-1.8404299795645336,0.2325390199144094,-0.02247183537935723,-0.2557005962617616,-0.49937580858847286,1.4254207262603875,0.8234922891012529
2024-03-29,-0.1675287273336758,-0.44721359549995787,-0.775531358938486,-0.43288519285984345,0.5916533731081135,-0.8613876668421978,-1.7280154762661843,-0.29807522809288683,-0.4878013762298836,-0.4195035570281265,-0.49937580858847286,-0.25641440465966986,1.0176895696572676
2024-04-01,-0.08188815393804648,-0.44721359549995787,1.1409781777016552,-0.1631188513539078,0.49725186669848526,-0.014715088210218765,-1.7404561046590294,0.6301953302835244,-0.23740454559814814,-0.41264708525244076,-0.49937580858847286,-0.25641440465966986,1.0739119796570398
2024-04-02,-1.4498208565943629,-0.44721359549995787,2.4596509911036173,-1.8517488012369296,-0.7379126051446211,1.3299465535187267,0.9343800275146885,2.8209363683596664,-0.7949222434675536,-0.4828230880132547,-0.49937580858847286,-0.25641440465966986,-0.39669143837342113
2024-04-03,-1.1199340257130437,2.2360679774997894,0.6996087226904313,0.15205262062334296,0.8560381414967285,-0.4647831945309124,1.2630705737265515,-0.1209090660287548,-0.16246763538934794,-0.47925470607537624,-0.49937580858847286,-0.25641440465966986,1.0113196615935924
2024-04-04,-0.4424090191552439,-0.44721359549995787,-0.775531358938486,1.0252616063958753,-1.204956221902896,0.6014494626257537,-0.8576752134890582,-1.5023957458162382,0.47323709961991645,-0.49592263216258303,-0.49937580858847286,-0.25641440465966986,0.4142111230483274
2024-04-05,0.49315449214926954,-0.44721359549995787,-0.775531358938486,-0.3678035895234616,0.5474563271624169,-0.28233904104841034,-0.8800698055051583,-1.4940665547551308,1.0796630958678102,-0.4926822889188612,-0.49937580858847286,-0.25641440465966986,-0.6264682877961797
2024-04-08,1.3495902556943586,2.2360679774997894,1.3315883925644412,1.5351201515070112,0.20119769153032088,0.17965173413024663,-0.7025817095258099,-1.0898148701696637,1.438915553019473,-0.5099826873180222,-0.49937580858847286,-0.25641440465966986,-0.5461506013084422
2024-04-09,0.016553406794480287,-0.44721359549995787,-0.775531358938486,-1.0915746557223618,-1.0253879468007285,0.18300866669514027,-2.0169265899160562,-1.3281458541825097,1.3394136611242526,-0.5547031232096273,1.9920286373821239,-0.25641440465966986,-0.24290216357004685
2024-04-10,0.5631401864393119,2.2360679774997894,1.326866299192275,0.5226439394818262,1.3398166404710772,0.17483657622171792,-1.99948195598781,-1.4898927966903308,1.1372166427228787,-0.6532453514436959,-0.49937580858847286,-0.25641440465966986,-0.6134412295458983
2024-04-11,-0.5262580839515708,-0.44721359549995787,-0.775531358938486,-0.3004094189447939,-1.0873460575258607,-0.9555055859877839,-1.77923968638853,-1.424051854456874,0.918885152701327,-0.6919896948135325,-0.49937580858847286,-0.25641440465966986,-0.3537448797558444
2024-04-12,-0.6339723954514977,-0.44721359549995787,-0.775531358938486,-1.2680663849809313,0.6074958394479452,1.7748851472837899,-0.4180198454882481,-0.7926520379853252,0.72860805458171,-0.6924396905070701,-0.49937580858847286,-0.25641440465966986,-0.3348804510501315
2024-04-15,-1.9131535987272354,2.2360679774997894,2.187815777406196,-1.708467839736475,1.0693342017698968,1.0527539239178216,0.21751027234161102,-0.2958750466525342,1.205330674686842,-0.5610008208876811,-0.49937580858847286,-0.25641440465966986,1.2321119630100659
2024-04-16,-1.6992326804275804,-0.44721359549995787,-0.775531358938486,0.09192830118696396,-2.8379616808605226,-0.22548647442582767,0.4751584613709564,-0.526475252661359,1.0150053116092688,-0.6801091834967322,-0.49937580858847286,-0.25641440465966986,1.6198654227353362
2024-04-17,-1.6800118844961547,-0.44721359549995787,-0.775531358938486,-1.2344605901362034,2.320778952082559,1.2765275147792234,1.0820518315360488,-0.3829388817652485,0.8796166727195036,-0.4212458811757776,-0.49937580858847286,-0.25641440465966986,1.5677411263159093
2024-04-18,-0.12006104757757059,2.2360679774997894,1.367323877366172,0.9724656394591936,-0.5172166532886857,0.21609150537077762,1.2530830150075463,-0.0364108129998181,1.2187779339868687,-0.3526441863096338,-0.49937580858847286,-0.25641440465966986,1.4615662291350595
2024-04-19,-0.1351906736633547,-0.44721359549995787,-0.775531358938486,0.06668940577824155,-0.6597381798801544,1.8805492979881746,0.4317324969581045,-0.10843691820643889,1.0998094483089582,-0.3552920318377044,-0.49937580858847286,-0.25641440465966986,1.5940661592713732
2024-04-22,1.4387523144475272,2.2360679774997894,0.8856456492878998,1.2737777726066104,1.1259949937678482,-0.2750797922931764,0.6830246151275479,0.06917433065758882,0.564413353317156,-0.37978915224092163,-0.49937580858847286,-0.25641440465966986,0.04377592777492083
2024-04-23,0.6508973873737106,-0.44721359549995787,-0.775531358938486,-0.27058122317130207,-1.161663203125525,-1.121953997744492,-0.0017594141722990185,-0.03393223271531863,0.8463392554820445,-0.4073129539854456,-0.49937580858847286,-0.25641440465966986,-0.689935653312409
2024-04-24,-0.025492598877265012,2.2360679774997894,1.466162625860337,-1.013003761762545,1.0852937657915933,0.31687819973943293,-0.6393136336621411,-0.01614137287023824,1.036274533792175,-0.3851939582207662,-0.49937580858847286,-0.25641440465966986,-0.4736615920448253
2024-04-25,-0.7585590620307983,-0.44721359549995787,-0.775531358938486,0.008134046353894048,-1.4396354884258398,-0.3401502658434579,-0.36627593229227823,0.2477632091437099,0.4553222674621609,-0.4291873012109914,-0.49937580858847286,-0.25641440465966986,0.1393348302692303
2024-04-26,-0.8402687487982441,-0.44721359549995787,-0.775531358938486,-0.4102998587280363,1.0970621749233773,-0.9988598562520292,-0.47961838200710394,-0.30712440062681773,0.39648115283090646,-0.4405972536489976,1.9652772321816065,-0.25641440465966986,0.21436657752284513
2024-04-29,-0.26208537593163655,-0.44721359549995787,-0.775531358938486,-0.04515890666773375,-0.5392610600362162,-0.3978606533063102,-0.977076572832076,-0.755372447401792,-0.36587123256513404,-0.468571756497389,-0.49937580858847286,-0.25641440465966986,0.15806450088217358
2024-04-30,-1.1836795000218838,-0.44721359549995787,-0.775531358938486,-1.5373957606377622,0.536684210090832,1.9124561975692034,0.4779668834785266,-0.3254236988324536,-0.581757345623246,-0.30484521514864227,-0.49937580858847286,-0.25641440465966986,0.18773948232855417
2024-05-01,-1.648612361559419,-0.44721359549995787,-0.775531358938486,-1.221955237272957,-0.19514383461842977,1.0884921605528266,0.534700623384319,-0.4331713057507903,-1.1935746212862417,-0.01856640962145596,-0.49937580858847286,-0.25641440465966986,-1.6220995532106326
2024-05-02,-1.432536521406203,-0.44721359549995787,1.0879260957889243,0.3480130586488664,0.1438926719933008,-0.0688127376323473,1.1271210363205475,-0.22839658604644766,-1.0358520705259655,0.11997119597339169,1.823036184866261,-0.25641440465966986,-1.4985608462031026
2024-05-03,0.5040882460495226,-0.44721359549995787,-0.775531358938486,1.7604031661600863,-0.19306120265507457,1.0286652262449212,1.3941536018951435,0.6441560064699747,-1.058115825190126,0.10690267399833094,1.9747200390492643,-0.25641440465966986,-1.5359908290673103
2024-05-06,1.3253745889368167,-0.44721359549995787,-0.775531358938486,0.04115613445967534,-0.5096362050596117,-0.1345337171060262,1.363014872914144,0.5114916267807714,-1.238562099345254,-0.11148335610119522,-0.49937580858847286,1.6970911682053575,-0.8855785481891534
2024-05-07,0.8033604976679224,-0.44721359549995787,-0.775531358938486,-0.463299160896107,1.0482445259774138,-0.5458283331337287,1.3885246754565521,0.6261531139921713,-1.200684353855296,-0.21346324626685972,1.983395960843217,-0.25641440465966986,-0.8662878657264155
2024-05-08,-0.6157762535015765,-0.44721359549995787,-0.775531358938486,-0.6168514047847687,-0.43618397317136476,-0.5160664797798078,1.324795023047446,0.5999541294877718,-1.1218872574193026,-0.4309091465160494,1.9498649489496669,-0.25641440465966986,-0.8157178035437492
2024-05-09,-0.174775310793332,-0.44721359549995787,-0.775531358938486,0.7969978665876334,-0.956496389383311,-0.12580915715400415,1.1312224289554191,0.7299756678979767,-1.8120531725580076,-0.725895216476126,-0.49937580858847286,1.7063818897397778,0.18391464862915957
2024-05-10,-0.5752569546122178,-0.44721359549995787,-0.775531358938486,-1.120699834460379,1.567556011903208,0.2762413545298943,0.35513008640391314,1.3094665073967107,-1.9753742079812966,-0.8164028025685213,-0.49937580858847286,-0.25641440465966986,-0.008300051772247225
2024-05-13,0.3445007449560978,-0.44721359549995787,0.9679360017345886,0.9202019971792963,-0.24560313511951126,-0.19116763508872778,1.320985695742428,1.3168668406582573,-1.4175229807913619,-0.8186124856552198,-0.49937580858847286,-0.25641440465966986,0.2803663395030815
2024-05-14,-0.5579540998259451,-0.44721359549995787,-0.775531358938486,-0.7049377566591467,-0.6299978625496632,-0.6209667380916511,-0.2777165852882311,1.5954374546557275,-1.3736798087590718,-0.8131783664822166,1.9821616978614647,-0.25641440465966986,0.3162263320394276
2024-05-15,1.426601869819012,-0.44721359549995787,2.4209992395594693,2.1336876949985477,0.6479708887580686,1.2905330408119848,0.7534339829098254,1.8784763233705788,-1.0459106413411514,-0.7454772880405739,-0.49937580858847286,-0.25641440465966986,0.864939521094989
2024-05-16,0.5021505281923481,2.2360679774997894,0.5549192248720749,-0.5367520023664027,-0.2291964019036252,-0.612324279552176,0.9469770338820905,2.239880069011688,0.10107467727734214,-0.7120514540119653,-0.49937580858847286,-0.25641440465966986,-0.16309692228202002
2024-05-17,1.4141156208844403,-0.44721359549995787,-0.775531358938486,0.7238565371037682,-0.4510997435217563,-0.4977868675263247,0.5655693565855698,1.8098406562768847,0.581552824588659,-0.6092563107967087,-0.49937580858847286,-0.25641440465966986,-0.7847675977257271
2024-05-20,1.2194864392095401,-0.44721359549995787,-0.775531358938486,1.814313934129704,-0.19531967041457968,1.2154597227001822,0.6162016079002899,3.4213003422050257,0.4325322484412456,-0.28033161302400805,2.2618554100376738,-0.25641440465966986,-0.5182957321841596
2024-05-21,1.167417821524286,2.2360679774997894,0.8485093535031887,-0.615682413147438,1.375899886014471,-0.31294798215050373,1.1439026070136087,3.3927542909040347,1.130346424514879,-0.0945190405337884,-0.49937580858847286,-0.25641440465966986,-0.18057183958988246
2024-05-22,0.3946282868101174,-0.44721359549995787,-0.775531358938486,-0.502818543123592,-1.59062244249514,-0.9651800127059905,0.9492414807439555,3.3201654088043324,1.0273987713146406,0.04020329823172015,-0.49937580858847286,-0.25641440465966986,-0.11270319170187373
2024-05-23,-1.0026702396056386,-0.44721359549995787,-0.775531358938486,-0.583766386939143,0.9467455744507683,0.31734603452518684,0.9546826454327313,3.230898246922463,0.9891783230606233,0.10778961915533003,-0.49937580858847286,-0.25641440465966986,-0.15296617783801172
2024-05-24,-0.5442742600625357,-0.44721359549995787,-0.775531358938486,0.17014637089755566,-0.4820088399034813,-0.37104637852445077,0.624148495190676,2.116325700462558,0.9929360967979286,0.18552736225430336,-0.49937580858847286,-0.25641440465966986,-0.15361005862726082
